username,timestamp,comment
@EtchegoyenBahia,2021-03-17T17:02:54.000Z,esperamos sr presidente  cumpla su palabra con los hospitales de manabi  y el contrato complementario  de las 3 areas del hospital  de bahiala salud es prioridad 
@JofXav078,2021-03-16T23:32:33.000Z,cuandoelodioestabademoda los hospitales abandonados en esmeraldas las escuelas de milenio con sobreprecios y varias abandonadas el hospital de manabi sin construir y se feriaron la plata la refineria del pacifico con el terreno vacio el haber hecho obras no lo excusa de su
@paulrgzm,2021-03-12T22:22:42.000Z,miguel hilario de bahia tengo amigos en otros hospitales de manabi como chone manta y tampoco los han vacunado incluso hoy en mi hospital llegaron a vacunar a personal de segunda dosis que fue en el segundo grupo y ya quedaron solo internos sin vacuna
@Marcelo_LoorS,2021-03-12T18:32:06.000Z,para beneficio de los portovejenses entregamos obras complementarias en el hospital de portoviejo con una inversion superior a los usd 53 millones seguimos trabajando con responsabilidad y compromiso por el desarrollo de toda manabi obrasqueconectanvidas
@callado1972,2021-03-10T22:28:46.000Z,ya me dieron viajo casi siempre a manabi y resto del pais y viajo por esa carreteras tambien saque cedula alguna vez mis hijos estuvieron en escuela fiscales tambien los lleve algun rato al hospital del guasmo alli esta la parte q me dieronahora dime que te ha dado lasso
@EtchegoyenBahia,2021-03-10T05:24:50.000Z,senor presidente  cumpla con su ofrecimiento que hizo en bahia  de dotar de las 3 areas complementarias  para nuestro hospital es hora que a manabi  se le cumpla 
@EtchegoyenBahia,2021-03-10T05:21:30.000Z,senor  ministro usted se comprometio a realizar el contrato complementario  del hospital de bahia esperamos como ministro de gobierno haga cumplir ese ofrecimiento  cumpla con manabi   
@fabioabadbaus,2021-03-09T14:32:07.000Z,literal todas las cifras del correismo fueron un fraude cifras infladas o minimas para amagar fiel copia como en un hospital de manabi que cuando fue la prensa a constatar aparecieron trabajadores y maquinaria haciendo teatro el correismo es una escuela de sinverguenzas
@AlcivarKarito30,2021-03-08T19:39:26.000Z,tambien por la situacion sanitaria por covid19 manabi sabe esta con ud por favor no tenemos hospital del iess adecuado medicos infectados con covid19  no hay insumos ni oxigeno siquiera
@jarleydaniel,2021-03-08T17:22:47.000Z,invite a la sra patricia briones de poggy presidenta del frente civico de manabi preocupada por los decesos en el hospital de especialidades de portoviejo esta solicitando la declaratoria de emergencia del hospital por falta de insumos medicos etc
@EdisonAstudill8,2021-03-07T14:11:04.000Z,otra tragedia es el hospital de pedernales fruto del terremoto llegaron millones en donaciones reformas al iva por el sri etc en manabi gano la lista 1 no me explico si la gente es masoquista o hay algo detras de las urnas que no conocemos me inclino por la segunda
@chuchuca00,2021-03-07T01:10:14.000Z,tengo raices manaba pero de verdad averguenza muchas cosas y una de ellas es esta manabi esta destruida ver a manta con puentes inconcluso perdernales sin hospital y gente q vive en carpa y no entiende esta gente q hicieron con los millones en donaciones
@BarreiroDr,2021-03-06T17:19:03.000Z,y por incumplimiento de contrato de construccion de hospital pedernales y por incumplimiento de contrato de3 areas cantantes del hospital miguel h alcivar en bahia de caraquez eso en el norte demanabi veamos otros incumplimientos en otros territorios del ecuador
@yeleecarranza12,2021-03-05T12:58:10.000Z,invicta tambien y 10 meses trabajando en el hospital centinela de manabi 
@ManabaSincero,2021-03-04T21:11:53.000Z,vivo a unos unos 7 kilometros de este hospital esta foto es conmovedora los contagios y muertes aumentan en manabi
@Margari77754967,2021-03-04T13:44:58.000Z,en el hospital de especialidades en manabi cobran 500 dolares por entubar y diario 300 como no recordar a rafael correa
@juanpesa,2021-03-04T05:03:13.000Z,los pueblos q no aprenden de la historia dice pero no la he visto defendiendo a los damnificados del terremoto en manabi no la he visto exigiendo la construccion del hospital de pedernales todavia hay personas viviendo en carpas por q lo q recaudaron todo se lo llevo la rc
@ObrasPublicasEc,2021-03-01T17:36:24.000Z,las cuatro obras hospitalarias en manabi contratadas por el gobierno nacional avanzan a buen ritmo el hospital de chone con 90 de ejecucion de obra civil bahia con 65 manta con 50 y el de pedernales que estara listo en noviembre de este ano explico  martinezjg
@ManabiSin,2021-02-28T18:28:31.000Z,66 ciudadania manabita nos estan matando mientras otros sinverguenzas se estan haciendo millonarios  sos para el hospital de especialidades de portoviejo estaremos atentos como manabita  cnacecuador  ecuavisa  ecuadorenvivo  ecuavisainforma  eluniversocom  uncafeconjj
@LuisFPillco,2021-02-24T13:34:15.000Z,los mismos que hicieron la vaca con el iva a 14 para la reconstruccion de manabi y solo el hospital de pedernales no va ni por el 30 a 5 anos del terremoto y con el precio de petroleo aun alto pero los corruptos son otros 
@SILVER92507905,2021-02-24T02:48:36.000Z,sigo la refineria del pacifico costo 1500 millones y no es una refineria  la reconstruccion de manabi que se esfumaron 3000 millones y ni siquiera pedernales tuvo un hospital
@IvetteCobo,2021-02-23T13:25:16.000Z,el terreno donde se construye hospital bahia no esta regularizado a favor del estado el  salud_ec  no lo puede recibir problemas legales muy graves podrian bloquear la entrega y funcionamiento del hospital  nicoissa  gadsucre  ingridzambranoz  inmobiliarec  villafernando_
@yuber024,2021-02-23T13:02:38.000Z,esto esta sucediendo en el hospital de especialidades de portoviejo manabi donde a los familiares los envian a comprar fuera hasta una gerinjilla es criminal es un robo es lo peor mientras nosotros como afiliado cada mes pagamos un seguro el estado nos esta matando
@yuber024,2021-02-23T12:58:53.000Z,salud_ec  iessec  drjuanczevallos  lenin  laposta_ecu  ecuavisa  defensoriaec  onu_derechos  ddhh_ec  onu_derechos  que en plena pandemia un hospital no pueda comprar insumos medicos porque se lo prohiba el gobierno es lo mismo que matar a todos los pacientes  manabi portoviejo
@seregdy,2021-02-22T21:32:50.000Z,para muestra de la falta de memoria es manabi  la saquearon  le robaron los aportes del terremoto que a todo el pais nos descontaron  el hospital de pedernales la refineria del pacificoy manabi voto 5233 a los correistas  yo creo que es la ignorancia absoluta
@donosoy242,2021-02-22T19:25:09.000Z,delen nombramientos a todos los medicos del hospital de iess por favor hasta cuando son malos
@jonvel00,2021-02-22T19:10:41.000Z,un hospital nuevo para manta unidad de quemados un hospital de ninos en manabi a los manabitas nos toca viajar a guayaquil o quito para ser atendidos porque estas especialidades y equipos que no hay en la provincia garantia de vacunas un centro medico para la mujer   vamos 
@Hinakkokie,2021-02-22T17:15:09.000Z,justiciamedicosiessmanta iessec   exigimos revision y correccion en irregularidades en proceso de otorgamiento de nombramientos a nuestros medicos en hospital iess manta
@narcizamelo,2021-02-22T16:15:54.000Z,el hospital de especialidades hecho con buena fe por el gobierno de mashi rafael necesita insumos medicos hospitalarios medicina medicos  enfermeras y mas  tenemos la certeza q en su gobierno sera prioridad  manabi es agradecido y lo demuestra
@Hinakkokie,2021-02-22T16:01:00.000Z,justiciamedicosiessmanta sancion a responsable de tthh por irregularidades en otorgamiento de nombramientos en hospital iess manta   jorgewated  pedritoextranja  mabe_santos
@AdrianEchanique,2021-02-20T18:20:34.000Z,con el pedido del contralor los preocupados son los correistas  veamos manabi como es posible que con lo que paso con el terremoto sin hospital mas obras no cumplidas ganen en manabi hay que ser ciego para no darse cuenta del fraude ahi y en otros lugares
@oscar__munoz,2021-02-19T14:39:04.000Z,ayer se mantuvo una reunion con los medicos del hospital se conformo una comision para trabajar en conjunto con th y dm en las diversas etapas del proceso de seleccion de nombramientos de la ley humanitaria
@EtchegoyenBahia,2021-02-18T18:41:17.000Z,esto esta correcto pero no se olviden de la salud y la vida de los habitantes del norte de manabi todavia  seguimos esperando el contrato complementario del hospital de bahiasos promesa no cumplida
@patof20,2021-02-18T16:50:40.000Z,iess_manabi  llevo con mi esposa casi 4 horas en el area de emergencias del hospital de manta donde existen muchos pacientes y un solo medico hasta cuando vamos hacer tratados como que nos regalan el servicio ustedes cobran puntual nuestras aportaciones
@EtchegoyenBahia,2021-02-17T21:11:58.000Z,necesitamos en manabi se cumpla con ofrecimiento de las 3 areascomplementarias del hospital de bahia y su equipamiento la salud es prioritario
C@RLØS_H77,2021-02-14T20:14:06.000Z,me parecia imposible q manabi voten por ese delincuente y su banda q x elloa aun ni tienen ese hospital de pedernales
@eloy2569,2021-02-13T23:36:27.000Z,andres  manabi sigue esperando por la reconstruccion del terremoto de abril 2016  integrantes del correismo se llevaron los fondos dejaron sin hospital a pedernales y la lista sigue uds la conocen mejor que nadie
@PrensaEc1,2021-02-13T21:54:05.000Z,manta manabi el ministro de transporte y obras publicas gabriel martinez recorrio los trabajos de repotenciacion del hospital rodriguez zambrano del canton manta importante obra que se ejecuta con una inversion de usd 25 millones para cuidar la salud de los manabitas
@elchanguin,2021-02-13T21:42:28.000Z,calla ve el correismo se robo la ayuda para los afectados por el terremoto de manabi hasta ahora pedernales no tiene hospital
@Zavala_Ra,2021-02-13T20:26:27.000Z,me hiciste acordar dos casos en manabi construyeron un hospital del iess junto a la pista del aeropuerto en portoviejo construyeron ciudad alfaro en las faldas del cerro montecristi donde ya se registraron deslizamientos
@Callu1975,2021-02-13T19:01:01.000Z,y entonces  previnieron el terremoto en manabi y lo atendieron inmediatamente  asi de inmediatamente como el hospital de pedernales  cuanta doble moral companerito
@PrensaEc1,2021-02-13T18:32:08.000Z,el jefe de estado destaco que el gobierno deja un legado de progreso para el pais especialmente para la provincia de manabi por ejemplo en salud el hospital de manta tiene un adelanto en la obra de mas del 40  y la entrega esta programada para agosto proximo
@racas09,2021-02-12T21:43:56.000Z,como asi se acuerda el traidor de manabi si hasta la plata del hospital de pedernales su mingobierno heroina repartio para q no le enjuicien q puede mentir el alcalde de manta q todas las obras dejadas por mashi han sido realizadas por la banda de corruptos o x la 2da vuelta
@MarceloPezDaz1,2021-02-12T18:48:09.000Z,en eso concuerdo con el miserable traidor inepto y mentiroso de moreno seguramente a manabi le entregaron una sabana una sabana para algun hospital que se repartieron entre las banda de delicuentes seguro la misma romo fue a repartir la sabana
@MadeInHeaven999,2021-02-12T14:08:53.000Z,la gente de manabi es tremendamente imbecil este desgraciado les robo una refineria de miles de millones les quito un hospital en la zona cero del terremoto se robo casi todo el dinero que le saco a la gente para la reconstruccion de las zonas afectadas y encima votan por el
@orgullosa59,2021-02-12T05:05:38.000Z,que cosaa los manabitas no le construyeron el hospital muchas familias aun viven en carpas y el gobierno d r correa q hizo con el dinero q subio el iva para reconstruir manabidonde esta la plata y aun asi es donde salio ganando arauzpor dios razonen mediten el proximo voto
@loeyfiction,2021-02-12T01:39:10.000Z,bajo la opinion que he recibido de muchos manabi era una provincia olvidada por los mandatarios hasta que llego la presidencia de correa quien construyo mas del 50 de las vias de transporte pesado que antes eran de tierra les dio el mejor hospital del pais 
@PrensaEc1,2021-02-12T01:06:10.000Z,manabi gabriel martinez ministro de transporte y obras publicas mtop este jueves 11 de febrero de 2021 verifico el avance constructivo del hospital basico para 30 camas de pedernales que se ejecuta con la empresa china cam engineering para brindar un eficiente servicio
@Rolandito90,2021-02-11T20:51:59.000Z,sera que en realidad la gente quiere al correismo en manabi digo suena raro me parece que cuando ocurrio el terremoto no ayudo como tal que paso con el dinero ofrecido para el hospital de pedernales acaso mendoza fue pscid o a lo mejor fue pachakutik
@JorgeNaula4,2021-02-11T18:14:48.000Z,senores de el universo podrian tambien uds informar en que estado se encuentra los otros casos como inapapers  los carnets de discapacitados las raciones alimenticias los del iess el hospital de manabi etc
